UserId,UserCity,ItemCategory,ItemName,ItemPrice,ItemQuantity,TotalPaid,PurchaseDate,DeliveryDate,ItemWeight,PromoCode_Used,DeliveryTime,Total_ItemWeight
658,New York,Electronics,Watch,765,2,1530.0,2024-08-23 09:21:50.271,2024-08-25 09:21:50.271,9.0,False,2.0,18.0
686,,Beauty,Nail Polish,380,7,2660.0,2024-09-12 09:21:50.271,2024-09-17 09:21:50.271,8.0,False,5.0,56.0
780,Los Angeles,Sports,Racket,27,6,162.0,2024-09-17 09:21:50.271,2024-09-29 09:21:50.271,5.0,False,12.0,30.0
34,Los Angeles,Grocery,Household Supplies,626,5,3130.0,2024-09-20 09:21:50.271,2024-09-29 09:21:50.271,1.0,False,9.0,5.0
515,Dallas,Grocery,Household Supplies,737,10,7370.0,2024-09-17 09:21:50.271,2024-09-26 09:21:50.271,6.0,False,9.0,60.0
518,Phoenix,Home Goods,Decor,418,7,2926.0,2024-09-20 09:21:50.271,2024-09-21 09:21:50.271,5.0,False,1.0,35.0
545,Chicago,Sports,Ball,169,8,1352.0,2024-09-07 09:21:50.271,2024-09-17 09:21:50.271,3.0,False,10.0,24.0
156,Philadelphia,Toys,Puzzle,597,3,1791.0,2024-08-31 09:21:50.271,2024-09-01 09:21:50.271,2.0,False,1.0,6.0
304,San Antonio,Grocery,Household Supplies,91,5,455.0,2024-09-05 09:21:50.271,2024-09-10 09:21:50.271,9.0,True,5.0,45.0
355,San Diego,Grocery,Household Supplies,51,7,357.0,2024-09-01 09:21:50.271,2024-09-05 09:21:50.271,8.0,True,4.0,56.0
949,Phoenix,Electronics,Laptop,814,9,7326.0,2024-08-28 09:21:50.271,2024-09-04 09:21:50.271,0.0,False,7.0,0.0
40,San Diego,Fashion,Shirt,426,5,2130.0,2024-09-13 09:21:50.271,2024-09-18 09:21:50.271,1.0,True,5.0,5.0
261,Phoenix,Electronics,Laptop,855,4,3420.0,2024-09-14 09:21:50.271,2024-09-18 09:21:50.271,5.0,True,4.0,20.0
902,Phoenix,Fashion,Hat,892,10,8920.0,2024-09-18 09:21:50.271,2024-09-22 09:21:50.271,2.0,False,,20.0
507,New York,Fashion,Shirt,568,1,568.0,2024-09-04 09:21:50.271,2024-09-13 09:21:50.271,5.0,True,9.0,5.0
736,Philadelphia,Electronics,Speaker,461,6,2766.0,2024-09-20 09:21:50.271,2024-09-25 09:21:50.271,4.0,True,5.0,24.0
816,Houston,Grocery,Beverages,373,8,2984.0,2024-09-05 09:21:50.271,2024-09-10 09:21:50.271,5.0,False,5.0,40.0
872,Chicago,Electronics,Laptop,582,10,5820.0,2024-09-09 09:21:50.271,2024-09-12 09:21:50.271,6.0,True,3.0,60.0
219,Houston,Electronics,Tablet,393,10,3930.0,2024-08-25 09:21:50.271,2024-09-06 09:21:50.271,5.0,True,12.0,50.0
613,Dallas,Fashion,Pants,761,1,761.0,2024-09-02 09:21:50.271,2024-09-12 09:21:50.271,5.0,True,10.0,5.0
983,Austin,Toys,Puzzle,155,6,930.0,2024-08-30 09:21:50.271,2024-09-01 09:21:50.271,5.0,True,2.0,30.0
645,San Diego,Beauty,Perfume,149,4,596.0,2024-08-29 09:21:50.271,2024-09-03 09:21:50.271,5.0,False,5.0,20.0
270,Dallas,Home Goods,Decor,345,10,3450.0,2024-08-30 09:21:50.271,2024-08-31 09:21:50.271,7.0,True,1.0,70.0
409,Houston,Home Goods,Sofa,78,10,780.0,2024-09-07 09:21:50.271,2024-09-09 09:21:50.271,5.0,True,2.0,50.0
517,Phoenix,Beauty,Skincare,675,9,6075.0,2024-08-22 09:21:50.271,2024-08-24 09:21:50.271,9.0,False,2.0,81.0
417,,Home Goods,Decor,602,6,3612.0,2024-09-15 09:21:50.271,2024-09-27 09:21:50.271,9.0,False,12.0,54.0
947,Houston,Toys,Action Figure,405,6,2430.0,2024-09-15 09:21:50.271,2024-09-16 09:21:50.271,3.0,True,1.0,18.0
122,Philadelphia,Fashion,Shoes,509,3,1527.0,2024-09-08 09:21:50.271,2024-09-10 09:21:50.271,4.0,True,2.0,12.0
177,Chicago,Grocery,Household Supplies,690,8,5520.0,2024-09-02 09:21:50.271,2024-09-04 09:21:50.271,1.0,True,2.0,8.0
903,Phoenix,Home Goods,Decor,326,6,1956.0,2024-08-30 09:21:50.271,2024-09-01 09:21:50.271,4.0,False,2.0,24.0
477,Dallas,Grocery,Household Supplies,688,4,2752.0,2024-09-13 09:21:50.271,2024-09-17 09:21:50.271,4.0,True,4.0,16.0
775,Chicago,Home Goods,Decor,848,4,3392.0,2024-08-25 09:21:50.271,2024-08-30 09:21:50.271,6.0,True,5.0,24.0
805,Phoenix,Sports,Bike,999,1,999.0,2024-08-25 09:21:50.271,2024-08-28 09:21:50.271,5.0,False,3.0,5.0
195,,Grocery,Snacks,954,7,6678.0,2024-09-19 09:21:50.271,2024-09-21 09:21:50.271,2.0,False,2.0,14.0
638,Dallas,Electronics,Tablet,746,9,6714.0,2024-08-31 09:21:50.271,2024-09-05 09:21:50.271,5.0,True,5.0,45.0
972,Phoenix,Fashion,Accessory,306,8,2448.0,2024-08-22 09:21:50.271,2024-08-30 09:21:50.271,3.0,False,8.0,24.0
196,Dallas,Fashion,Shoes,203,3,609.0,2024-09-20 09:21:50.271,2024-09-28 09:21:50.271,4.0,True,8.0,12.0
425,San Antonio,Toys,Doll,450,1,450.0,2024-08-24 09:21:50.271,2024-08-28 09:21:50.271,5.0,False,4.0,5.0
929,San Diego,Toys,Doll,659,4,2636.0,2024-09-06 09:21:50.271,2024-09-14 09:21:50.271,6.0,True,8.0,24.0
969,New York,Grocery,Snacks,645,5,3225.0,2024-09-20 09:21:50.271,2024-09-24 09:21:50.271,6.0,True,,30.0
845,Dallas,Beauty,Skincare,577,1,577.0,2024-09-16 09:21:50.271,2024-09-25 09:21:50.271,5.0,True,9.0,5.0
186,Chicago,Beauty,Haircare,536,5,2680.0,2024-08-24 09:21:50.271,2024-08-27 09:21:50.271,2.0,False,3.0,10.0
413,Phoenix,Electronics,TV,830,3,2490.0,2024-08-23 09:21:50.271,2024-08-27 09:21:50.271,5.0,True,,15.0
574,,Electronics,Phone,508,1,508.0,2024-09-05 09:21:50.271,2024-09-07 09:21:50.271,5.0,False,2.0,5.0
794,Phoenix,Beauty,Makeup,316,2,632.0,2024-09-02 09:21:50.271,2024-09-04 09:21:50.271,5.0,False,2.0,10.0
530,Los Angeles,Electronics,Tablet,467,1,467.0,2024-09-17 09:21:50.271,2024-09-21 09:21:50.271,3.0,False,,3.0
610,Philadelphia,Toys,Game,121,8,968.0,2024-09-18 09:21:50.271,2024-09-22 09:21:50.271,6.0,True,4.0,48.0
218,New York,Home Goods,Bed,791,5,3955.0,2024-09-04 09:21:50.271,2024-09-10 09:21:50.271,7.0,True,6.0,35.0
316,Los Angeles,Toys,Lego,628,10,6280.0,2024-09-04 09:21:50.271,2024-09-07 09:21:50.271,5.0,True,3.0,50.0
571,Phoenix,Toys,Lego,874,6,5244.0,2024-09-09 09:21:50.271,2024-09-11 09:21:50.271,5.0,True,2.0,30.0
738,New York,Electronics,Laptop,161,4,644.0,2024-08-24 09:21:50.271,2024-09-06 09:21:50.271,5.0,True,13.0,20.0
797,Chicago,Beauty,Perfume,637,8,5096.0,2024-08-22 09:21:50.271,2024-08-24 09:21:50.271,5.0,True,2.0,40.0
112,Dallas,Sports,Gym Equipment,765,7,5355.0,2024-08-23 09:21:50.271,2024-09-03 09:21:50.271,8.0,True,11.0,56.0
273,Philadelphia,Fashion,Dress,90,1,90.0,2024-09-07 09:21:50.271,2024-09-09 09:21:50.271,6.0,False,2.0,6.0
323,Houston,Toys,Game,607,6,3642.0,2024-08-31 09:21:50.271,2024-09-04 09:21:50.271,10.0,True,4.0,60.0
225,Los Angeles,Sports,Bat,754,1,754.0,2024-09-15 09:21:50.271,2024-09-18 09:21:50.271,7.0,False,3.0,7.0
275,Houston,Sports,Bike,907,9,8163.0,2024-09-18 09:21:50.271,2024-09-25 09:21:50.271,1.0,True,7.0,9.0
418,Phoenix,Beauty,Nail Polish,31,7,217.0,2024-08-24 09:21:50.271,2024-08-27 09:21:50.271,0.0,True,3.0,0.0
432,Los Angeles,Toys,Puzzle,792,9,7128.0,2024-09-12 09:21:50.271,2024-09-14 09:21:50.271,2.0,False,2.0,18.0
769,Dallas,Sports,Bat,298,7,2086.0,2024-09-16 09:21:50.271,2024-09-24 09:21:50.271,4.0,True,8.0,28.0
152,,Toys,Doll,396,10,3960.0,2024-08-28 09:21:50.271,2024-08-30 09:21:50.271,3.0,True,2.0,30.0
217,Phoenix,Fashion,Hat,108,6,648.0,2024-08-23 09:21:50.271,2024-08-27 09:21:50.271,6.0,True,4.0,36.0
455,Dallas,Beauty,Perfume,631,4,2524.0,2024-09-04 09:21:50.271,2024-09-14 09:21:50.271,3.0,True,10.0,12.0
905,Dallas,Toys,Game,96,10,960.0,2024-09-07 09:21:50.271,2024-09-12 09:21:50.271,2.0,True,5.0,20.0
48,Chicago,Fashion,Dress,434,10,4340.0,2024-08-31 09:21:50.271,2024-09-11 09:21:50.271,6.0,True,11.0,60.0
254,Philadelphia,Grocery,Beverages,779,4,3116.0,2024-09-18 09:21:50.271,2024-09-22 09:21:50.271,3.0,False,,12.0
279,Los Angeles,Home Goods,Decor,263,2,526.0,2024-08-24 09:21:50.271,2024-08-26 09:21:50.271,2.0,True,2.0,4.0
332,Chicago,Fashion,Dress,156,4,624.0,2024-09-20 09:21:50.271,2024-09-21 09:21:50.271,5.0,False,1.0,20.0
704,Philadelphia,Electronics,Speaker,163,6,978.0,2024-09-01 09:21:50.271,2024-09-05 09:21:50.271,5.0,True,4.0,30.0
14,Houston,Beauty,Skincare,813,5,4065.0,2024-08-23 09:21:50.271,2024-08-25 09:21:50.271,2.0,False,2.0,10.0
772,Houston,Home Goods,Bed,221,1,221.0,2024-08-31 09:21:50.271,2024-09-11 09:21:50.271,8.0,False,11.0,8.0
986,San Diego,Toys,Lego,239,4,956.0,2024-08-29 09:21:50.271,2024-08-30 09:21:50.271,3.0,True,1.0,12.0
77,Chicago,Electronics,Watch,777,5,3885.0,2024-09-20 09:21:50.271,2024-09-21 09:21:50.271,6.0,False,1.0,30.0
695,Los Angeles,Home Goods,Sofa,533,1,533.0,2024-09-18 09:21:50.271,2024-09-20 09:21:50.271,9.0,False,2.0,9.0
243,Philadelphia,Fashion,Shoes,373,2,746.0,2024-09-03 09:21:50.271,2024-09-12 09:21:50.271,9.0,True,9.0,18.0
257,San Diego,Electronics,Headphones,254,10,2540.0,2024-08-27 09:21:50.271,2024-08-31 09:21:50.271,4.0,False,4.0,40.0
500,Phoenix,Electronics,Tablet,660,2,1320.0,2024-09-11 09:21:50.271,2024-09-12 09:21:50.271,8.0,False,1.0,16.0
70,Austin,Toys,Action Figure,573,6,3438.0,2024-08-30 09:21:50.271,2024-09-03 09:21:50.271,3.0,True,,18.0
594,Dallas,Electronics,Laptop,874,4,3496.0,2024-08-26 09:21:50.271,2024-08-27 09:21:50.271,2.0,True,1.0,8.0
13,San Diego,Beauty,Skincare,652,10,6520.0,2024-09-18 09:21:50.271,2024-09-25 09:21:50.271,5.0,True,7.0,50.0
251,Dallas,Grocery,Food,687,3,2061.0,2024-09-13 09:21:50.271,2024-09-21 09:21:50.271,2.0,False,8.0,6.0
319,Austin,Sports,Racket,389,5,1945.0,2024-09-07 09:21:50.271,2024-09-14 09:21:50.271,5.0,False,7.0,25.0
779,Austin,Toys,Doll,982,5,4910.0,2024-08-28 09:21:50.271,2024-09-05 09:21:50.271,5.0,False,8.0,25.0
614,Philadelphia,Fashion,Shoes,945,7,6615.0,2024-09-03 09:21:50.271,2024-09-07 09:21:50.271,5.0,False,4.0,35.0
55,New York,Electronics,Headphones,95,1,95.0,2024-09-06 09:21:50.271,2024-09-07 09:21:50.271,5.0,False,1.0,5.0
398,Phoenix,Beauty,Makeup,861,1,861.0,2024-08-30 09:21:50.271,2024-09-05 09:21:50.271,3.0,False,6.0,3.0
590,New York,Electronics,TV,779,4,3116.0,2024-08-29 09:21:50.271,2024-09-07 09:21:50.271,5.0,True,9.0,20.0
318,San Antonio,Sports,Ball,588,8,4704.0,2024-09-19 09:21:50.271,2024-09-21 09:21:50.271,5.0,False,2.0,40.0
328,Houston,Home Goods,Decor,805,4,3220.0,2024-08-25 09:21:50.271,2024-08-27 09:21:50.271,6.0,True,2.0,24.0
336,Phoenix,Toys,Doll,758,3,2274.0,2024-09-11 09:21:50.271,2024-09-20 09:21:50.271,5.0,False,9.0,15.0
572,Philadelphia,Home Goods,Bed,266,3,798.0,2024-09-19 09:21:50.271,2024-09-27 09:21:50.271,5.0,True,8.0,15.0
950,Houston,Sports,Bat,202,10,2020.0,2024-08-26 09:21:50.271,2024-09-04 09:21:50.271,2.0,False,9.0,20.0
234,San Antonio,Fashion,Pants,497,9,4473.0,2024-09-04 09:21:50.271,2024-09-06 09:21:50.271,3.0,False,2.0,27.0
531,Chicago,Fashion,Shirt,588,6,3528.0,2024-09-13 09:21:50.271,2024-09-17 09:21:50.271,1.0,True,4.0,6.0
324,Houston,Toys,Puzzle,912,6,5472.0,2024-09-20 09:21:50.271,2024-09-28 09:21:50.271,5.0,False,8.0,30.0
881,Los Angeles,Electronics,Tablet,134,2,268.0,2024-09-12 09:21:50.271,2024-09-17 09:21:50.271,2.0,True,5.0,4.0
262,Austin,Home Goods,Table,360,7,2520.0,2024-09-10 09:21:50.271,2024-09-21 09:21:50.271,3.0,False,11.0,21.0
377,Los Angeles,Sports,Bat,114,5,570.0,2024-08-30 09:21:50.271,2024-09-04 09:21:50.271,5.0,True,5.0,25.0
820,Philadelphia,Electronics,Watch,909,9,8181.0,2024-09-05 09:21:50.271,2024-09-10 09:21:50.271,7.0,False,5.0,63.0
228,Los Angeles,Sports,Gym Equipment,720,4,2880.0,2024-09-14 09:21:50.271,2024-09-15 09:21:50.271,2.0,True,1.0,8.0
312,Chicago,Beauty,Skincare,868,1,868.0,2024-08-23 09:21:50.271,2024-08-25 09:21:50.271,3.0,True,2.0,3.0
312,Chicago,Beauty,Skincare,868,1,868.0,2024-09-11 09:21:50.271,2024-09-19 09:21:50.271,3.0,True,8.0,3.0
312,Chicago,Beauty,Skincare,868,1,868.0,2024-08-29 09:21:50.271,2024-09-07 09:21:50.271,3.0,True,9.0,3.0
484,Houston,Beauty,Haircare,185,5,925.0,2024-08-26 09:21:50.271,2024-09-02 09:21:50.271,7.0,True,7.0,35.0
312,Chicago,Beauty,Skincare,868,1,868.0,2024-09-18 09:21:50.271,2024-09-20 09:21:50.271,3.0,True,2.0,3.0
45,Los Angeles,Sports,Ball,546,4,2184.0,2024-09-03 09:21:50.271,2024-09-04 09:21:50.271,5.0,True,1.0,20.0
191,San Antonio,Sports,Bike,509,1,509.0,2024-08-27 09:21:50.271,2024-09-05 09:21:50.271,5.0,False,9.0,5.0
211,Chicago,Toys,Game,428,5,2140.0,2024-08-28 09:21:50.271,2024-09-03 09:21:50.271,5.0,False,6.0,25.0
556,Dallas,Beauty,Nail Polish,256,10,2560.0,2024-09-08 09:21:50.271,2024-09-11 09:21:50.271,5.0,False,3.0,50.0
208,San Diego,Sports,Ball,325,2,650.0,2024-08-24 09:21:50.271,2024-08-28 09:21:50.271,2.0,False,,4.0
212,Dallas,Beauty,Perfume,392,3,1176.0,2024-08-26 09:21:50.271,2024-08-27 09:21:50.271,5.0,True,1.0,15.0
394,Los Angeles,Grocery,Beverages,692,1,692.0,2024-09-14 09:21:50.271,2024-09-16 09:21:50.271,6.0,False,2.0,6.0
605,Austin,Electronics,Headphones,893,2,1786.0,2024-08-27 09:21:50.271,2024-08-28 09:21:50.271,7.0,False,1.0,14.0
182,Austin,Fashion,Dress,51,9,459.0,2024-09-17 09:21:50.271,2024-09-19 09:21:50.271,9.0,True,2.0,81.0
353,Houston,Fashion,Accessory,953,5,4765.0,2024-09-08 09:21:50.271,2024-09-15 09:21:50.271,5.0,True,7.0,25.0
770,Chicago,Electronics,Watch,821,8,6568.0,2024-09-01 09:21:50.271,2024-09-11 09:21:50.271,3.0,True,10.0,24.0
904,Los Angeles,Sports,Racket,777,4,3108.0,2024-09-20 09:21:50.271,2024-09-22 09:21:50.271,3.0,False,2.0,12.0
547,Phoenix,Home Goods,Kitchenware,599,4,2396.0,2024-09-13 09:21:50.271,2024-09-15 09:21:50.271,3.0,True,2.0,12.0
340,Austin,Beauty,Perfume,147,1,147.0,2024-09-07 09:21:50.271,2024-09-15 09:21:50.271,5.0,False,8.0,5.0
486,Houston,Sports,Racket,868,10,8680.0,2024-09-05 09:21:50.271,2024-09-16 09:21:50.271,5.0,False,11.0,50.0
86,Los Angeles,Sports,Bike,110,9,990.0,2024-09-07 09:21:50.271,2024-09-11 09:21:50.271,5.0,True,4.0,45.0
637,New York,Sports,Bike,622,1,622.0,2024-09-09 09:21:50.271,2024-09-14 09:21:50.271,5.0,True,5.0,5.0
724,New York,Electronics,Speaker,714,1,714.0,2024-09-02 09:21:50.271,2024-09-03 09:21:50.271,9.0,False,1.0,9.0
99,Austin,Electronics,Tablet,431,3,1293.0,2024-08-29 09:21:50.271,2024-09-02 09:21:50.271,5.0,False,4.0,15.0
299,New York,Sports,Bat,982,7,6874.0,2024-09-06 09:21:50.271,2024-09-16 09:21:50.271,2.0,True,10.0,14.0
378,San Antonio,Grocery,Food,603,4,2412.0,2024-08-24 09:21:50.271,2024-08-26 09:21:50.271,5.0,False,2.0,20.0
383,San Diego,Fashion,Hat,189,3,567.0,2024-09-19 09:21:50.271,2024-09-29 09:21:50.271,5.0,False,10.0,15.0
436,San Antonio,Electronics,Headphones,612,2,1224.0,2024-09-19 09:21:50.271,2024-09-28 09:21:50.271,2.0,True,9.0,4.0
563,New York,Toys,Action Figure,389,9,3501.0,2024-08-29 09:21:50.271,2024-08-30 09:21:50.271,0.0,True,1.0,0.0
294,Chicago,Toys,Game,832,4,3328.0,2024-08-30 09:21:50.271,2024-08-31 09:21:50.271,6.0,False,1.0,24.0
296,Austin,Grocery,Food,83,4,332.0,2024-09-02 09:21:50.271,2024-09-13 09:21:50.271,9.0,True,11.0,36.0
374,Phoenix,Fashion,Dress,427,8,3416.0,2024-08-27 09:21:50.271,2024-09-05 09:21:50.271,5.0,False,9.0,40.0
437,San Antonio,Home Goods,Table,416,7,2912.0,2024-08-26 09:21:50.271,2024-08-31 09:21:50.271,5.0,False,5.0,35.0
216,Houston,Home Goods,Kitchenware,172,2,344.0,2024-08-22 09:21:50.271,2024-08-28 09:21:50.271,5.0,True,6.0,10.0
46,Chicago,Grocery,Household Supplies,410,3,1230.0,2024-08-23 09:21:50.271,2024-08-25 09:21:50.271,5.0,False,2.0,15.0
56,New York,Fashion,Accessory,486,7,3402.0,2024-08-30 09:21:50.271,2024-08-31 09:21:50.271,4.0,False,1.0,28.0
61,San Diego,Electronics,TV,430,3,1290.0,2024-08-26 09:21:50.271,2024-08-28 09:21:50.271,3.0,True,2.0,9.0
391,New York,Fashion,Pants,887,2,1774.0,2024-08-26 09:21:50.271,2024-08-30 09:21:50.271,0.0,False,4.0,0.0
41,San Diego,Beauty,Makeup,566,8,4528.0,2024-08-30 09:21:50.271,2024-09-02 09:21:50.271,7.0,False,3.0,56.0
269,Austin,Electronics,Laptop,838,9,7542.0,2024-09-04 09:21:50.271,2024-09-11 09:21:50.271,1.0,True,7.0,9.0
490,Los Angeles,Home Goods,Table,249,2,498.0,2024-09-01 09:21:50.271,2024-09-02 09:21:50.271,5.0,True,1.0,10.0
756,Philadelphia,Sports,Racket,789,9,7101.0,2024-09-11 09:21:50.271,2024-09-24 09:21:50.271,2.0,True,13.0,18.0
777,Philadelphia,Sports,Gym Equipment,276,6,1656.0,2024-09-15 09:21:50.271,2024-09-20 09:21:50.271,7.0,True,5.0,42.0
785,New York,Home Goods,Bed,702,8,5616.0,2024-09-06 09:21:50.271,2024-09-08 09:21:50.271,4.0,True,2.0,32.0
123,San Antonio,Home Goods,Decor,541,10,5410.0,2024-08-30 09:21:50.271,2024-09-01 09:21:50.271,8.0,False,2.0,80.0
365,Chicago,Grocery,Snacks,358,1,358.0,2024-09-10 09:21:50.271,2024-09-18 09:21:50.271,5.0,False,8.0,5.0
444,Los Angeles,Toys,Game,879,6,5274.0,2024-08-24 09:21:50.271,2024-08-28 09:21:50.271,1.0,False,4.0,6.0
184,Dallas,Toys,Game,921,1,921.0,2024-09-16 09:21:50.271,2024-09-20 09:21:50.271,5.0,True,4.0,5.0
357,San Diego,Grocery,Household Supplies,891,2,1782.0,2024-09-20 09:21:50.271,2024-09-29 09:21:50.271,1.0,True,9.0,2.0
467,Philadelphia,Sports,Bat,941,7,6587.0,2024-09-13 09:21:50.271,2024-09-17 09:21:50.271,5.0,False,4.0,35.0
958,Austin,Electronics,Tablet,194,5,970.0,2024-08-31 09:21:50.271,2024-09-05 09:21:50.271,9.0,False,5.0,45.0
991,San Diego,Fashion,Hat,692,1,692.0,2024-08-24 09:21:50.271,2024-08-28 09:21:50.271,3.0,True,4.0,3.0
80,Los Angeles,Fashion,Dress,850,7,5950.0,2024-09-09 09:21:50.271,2024-09-19 09:21:50.271,5.0,False,10.0,35.0
27,Phoenix,Grocery,Beverages,213,6,1278.0,2024-09-09 09:21:50.271,2024-09-13 09:21:50.271,4.0,True,4.0,24.0
183,San Diego,Sports,Ball,951,7,6657.0,2024-09-16 09:21:50.271,2024-09-20 09:21:50.271,6.0,False,4.0,42.0
591,San Antonio,Beauty,Haircare,616,10,6160.0,2024-09-14 09:21:50.271,2024-09-22 09:21:50.271,2.0,True,8.0,20.0
538,Chicago,Home Goods,Kitchenware,493,7,3451.0,2024-09-17 09:21:50.271,2024-09-24 09:21:50.271,7.0,False,7.0,49.0
558,Dallas,Home Goods,Sofa,386,10,3860.0,2024-09-15 09:21:50.271,2024-09-25 09:21:50.271,5.0,True,10.0,50.0
66,Chicago,Toys,Puzzle,987,9,8883.0,2024-09-08 09:21:50.271,2024-09-09 09:21:50.271,10.0,True,1.0,90.0
987,Houston,Grocery,Food,996,10,9960.0,2024-09-01 09:21:50.271,2024-09-10 09:21:50.271,5.0,True,9.0,50.0
16,Houston,Beauty,Makeup,258,5,1290.0,2024-08-22 09:21:50.271,2024-08-25 09:21:50.271,2.0,False,3.0,10.0
385,San Diego,Electronics,Headphones,838,2,1676.0,2024-09-06 09:21:50.271,2024-09-07 09:21:50.271,3.0,False,1.0,6.0
416,San Antonio,Sports,Ball,453,4,1812.0,2024-09-18 09:21:50.271,2024-09-20 09:21:50.271,2.0,True,2.0,8.0
649,Austin,Beauty,Perfume,914,6,5484.0,2024-08-29 09:21:50.271,2024-08-30 09:21:50.271,6.0,False,1.0,36.0
390,San Antonio,Beauty,Skincare,278,10,2780.0,2024-09-13 09:21:50.271,2024-09-14 09:21:50.271,0.0,True,1.0,0.0
603,Chicago,Grocery,Household Supplies,237,5,1185.0,2024-09-01 09:21:50.271,2024-09-05 09:21:50.271,5.0,True,4.0,25.0
664,San Diego,Sports,Bat,498,5,2490.0,2024-09-05 09:21:50.271,2024-09-13 09:21:50.271,9.0,True,8.0,45.0
765,New York,Home Goods,Table,587,7,4109.0,2024-09-08 09:21:50.271,2024-09-10 09:21:50.271,5.0,True,2.0,35.0
662,Chicago,Beauty,Perfume,768,9,6912.0,2024-09-03 09:21:50.271,2024-09-09 09:21:50.271,9.0,True,6.0,81.0
689,San Antonio,Electronics,Headphones,993,6,5958.0,2024-08-24 09:21:50.271,2024-08-29 09:21:50.271,9.0,False,5.0,54.0
861,Dallas,Electronics,Laptop,969,5,4845.0,2024-09-11 09:21:50.271,2024-09-12 09:21:50.271,5.0,False,1.0,25.0
286,Phoenix,Electronics,Speaker,535,8,4280.0,2024-08-22 09:21:50.271,2024-08-25 09:21:50.271,9.0,False,3.0,72.0
100,San Diego,Toys,Lego,961,5,4805.0,2024-09-02 09:21:50.271,2024-09-04 09:21:50.271,2.0,True,2.0,10.0
405,Dallas,Beauty,Makeup,713,10,7130.0,2024-09-04 09:21:50.271,2024-09-14 09:21:50.271,5.0,True,10.0,50.0
513,New York,Beauty,Makeup,11,8,88.0,2024-08-28 09:21:50.271,2024-08-30 09:21:50.271,4.0,False,2.0,32.0
361,Los Angeles,Fashion,Shirt,420,5,2100.0,2024-09-02 09:21:50.271,2024-09-08 09:21:50.271,4.0,False,6.0,20.0
364,San Diego,Sports,Bike,109,5,545.0,2024-08-24 09:21:50.271,2024-09-04 09:21:50.271,3.0,False,11.0,15.0
491,San Diego,Toys,Puzzle,741,3,2223.0,2024-08-26 09:21:50.271,2024-09-05 09:21:50.271,5.0,False,10.0,15.0
757,Austin,Grocery,Household Supplies,832,2,1664.0,2024-08-29 09:21:50.271,2024-09-02 09:21:50.271,9.0,False,,18.0
430,Phoenix,Fashion,Dress,809,9,7281.0,2024-08-26 09:21:50.271,2024-08-30 09:21:50.271,1.0,True,4.0,9.0
957,Chicago,Beauty,Skincare,433,7,3031.0,2024-09-16 09:21:50.271,2024-09-20 09:21:50.271,8.0,False,4.0,56.0
58,Austin,Grocery,Beverages,1000,6,6000.0,2024-08-26 09:21:50.271,2024-09-03 09:21:50.271,2.0,True,8.0,12.0
934,San Diego,Toys,Lego,367,4,1468.0,2024-08-31 09:21:50.271,2024-09-01 09:21:50.271,8.0,True,1.0,32.0
965,Philadelphia,Home Goods,Kitchenware,568,5,2840.0,2024-08-22 09:21:50.271,2024-08-24 09:21:50.271,7.0,False,2.0,35.0
971,New York,Toys,Puzzle,690,6,4140.0,2024-08-29 09:21:50.271,2024-08-31 09:21:50.271,10.0,False,2.0,60.0
285,Chicago,Home Goods,Kitchenware,733,3,2199.0,2024-09-12 09:21:50.271,2024-09-22 09:21:50.271,6.0,False,10.0,18.0
600,Los Angeles,Home Goods,Table,612,9,5508.0,2024-09-09 09:21:50.271,2024-09-11 09:21:50.271,5.0,True,2.0,45.0
663,San Antonio,Grocery,Beverages,594,2,1188.0,2024-08-31 09:21:50.271,2024-09-02 09:21:50.271,9.0,False,2.0,18.0
959,Philadelphia,Electronics,Phone,703,9,6327.0,2024-09-20 09:21:50.271,2024-09-25 09:21:50.271,5.0,True,5.0,45.0
495,Chicago,Home Goods,Table,130,3,390.0,2024-08-26 09:21:50.271,2024-08-30 09:21:50.271,4.0,True,,12.0
583,Austin,Sports,Racket,989,2,1978.0,2024-08-26 09:21:50.271,2024-09-02 09:21:50.271,9.0,False,7.0,18.0
626,Los Angeles,Grocery,Beverages,53,3,159.0,2024-09-20 09:21:50.271,2024-09-26 09:21:50.271,5.0,True,6.0,15.0
215,Phoenix,Fashion,Shirt,627,5,3135.0,2024-09-06 09:21:50.271,2024-09-14 09:21:50.271,5.0,False,8.0,25.0
249,Houston,Grocery,Food,341,10,3410.0,2024-09-19 09:21:50.271,2024-09-23 09:21:50.271,6.0,False,4.0,60.0
684,Chicago,Fashion,Dress,281,6,1686.0,2024-08-22 09:21:50.271,2024-08-29 09:21:50.271,10.0,True,7.0,60.0
857,Houston,Grocery,Household Supplies,679,4,2716.0,2024-08-30 09:21:50.271,2024-09-04 09:21:50.271,4.0,False,5.0,16.0
874,Austin,Toys,Doll,41,8,328.0,2024-09-05 09:21:50.271,2024-09-07 09:21:50.271,4.0,False,2.0,32.0
716,Dallas,Toys,Lego,15,3,45.0,2024-08-27 09:21:50.271,2024-09-06 09:21:50.271,1.0,True,10.0,3.0
848,Los Angeles,Fashion,Hat,305,3,915.0,2024-09-13 09:21:50.271,2024-09-23 09:21:50.271,2.0,True,10.0,6.0
916,Los Angeles,Home Goods,Bed,877,3,2631.0,2024-09-08 09:21:50.271,2024-09-13 09:21:50.271,2.0,False,5.0,6.0
